"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1","c_summary.mean.chain.2","c_summary.sd.chain.2","c_summary.2.5..chain.2","c_summary.25..chain.2","c_summary.50..chain.2","c_summary.75..chain.2","c_summary.97.5..chain.2"
"theta[236]",-0.730188284780447,0.0118689167881765,0.274888489394518,-1.13075758165207,-0.894171212574216,-0.769855367783707,-0.623913258621073,0.0905084517427871,536.402680313161,1.01016443257537,-0.698605056844582,0.289138660047274,-1.09754680355331,-0.871432212018745,-0.746030304281247,-0.602302577442359,0.191794338387859,-0.761771512716313,0.256134418262991,-1.16036250475977,-0.915063260977414,-0.795522802665792,-0.649691845604918,-0.0971500483454976
"theta[237]",0.612028778922817,0.00406625088912448,0.177328496340208,0.259749875778556,0.494658165823208,0.611683370208703,0.728561632596422,0.960721129686792,1901.8169793723,1.0059502471866,0.625811587217823,0.172899606890467,0.276338883205875,0.517718006182035,0.63108747360282,0.736675532869925,0.965390855745742,0.598245970627812,0.180686696016205,0.250513611951085,0.474942840623734,0.592417396533438,0.715593735362306,0.953704231321889
"theta[238]",0.212822918934089,0.00422867943183307,0.170004603690718,-0.146588737446217,0.100084083782513,0.222498482714289,0.32294623323829,0.541680435975997,1616.26228003547,1.00530182810197,0.224716578220752,0.172763304224919,-0.150602184053304,0.112387178858102,0.236120589135819,0.334552134755309,0.553018621116688,0.200929259647425,0.166438277740482,-0.141890082837602,0.0846580720357386,0.208864712110238,0.310716885336957,0.517752853610149
"theta[239]",-0.0434886486882296,1.64744624981732,1.65808234836907,-2.09289901881161,-1.66780009059497,-0.10566651272519,1.59863177697556,2.05274394356615,1.0129539066638,7.53100910881661,1.59473126197878,0.271957741855511,1.07962318561499,1.39557170431017,1.59871074066054,1.77748228393048,2.12882929788946,-1.68170855935524,0.233159324045125,-2.19171055316072,-1.82005033701766,-1.66813715883189,-1.51458676903109,-1.2650786392323
"theta[240]",-0.275112758970845,0.00573397963351594,0.237103178700337,-0.759691277362572,-0.43275196480291,-0.270616776729681,-0.116533536120194,0.18715969649774,1709.86751173328,1.00506439174585,-0.254325529192806,0.235404517805208,-0.759730273768202,-0.405920867896361,-0.250530361009342,-0.0887441298581186,0.184386399972799,-0.295899988748885,0.237090149439892,-0.757839143029629,-0.461576429960623,-0.294368272140985,-0.141541310796657,0.187750047648822
"theta[241]",-0.871872278867865,0.00780831870733644,0.182578595971624,-1.21919467391036,-0.990448223231157,-0.873666780496318,-0.758386561945454,-0.498739227706318,546.744802691013,1.0076009779564,-0.851389683972275,0.181656747033507,-1.20635714338845,-0.970383472215211,-0.858271884450476,-0.732279024561777,-0.486913390598117,-0.892354873763455,0.181284772340503,-1.23983159189451,-1.00650383243705,-0.893232446497896,-0.778867403297164,-0.522754709557184
"theta[242]",-0.76859718244333,0.00648541994597293,0.190626172015644,-1.09620078556982,-0.892530011073176,-0.77888192421774,-0.662581264429185,-0.370155482730228,863.950475275171,1.00693452634151,-0.748521966595057,0.171060374523095,-1.05345916025195,-0.867230004845212,-0.754662357443493,-0.644875744674996,-0.392417735572771,-0.788672398291603,0.20650559914137,-1.12721458058803,-0.926898292742871,-0.799319288198628,-0.680529962405412,-0.329930136443055
"theta[243]",-0.494436933692138,0.0052611452859414,0.243085852276158,-0.924138701019156,-0.671101525496883,-0.51344131204338,-0.335793738117597,0.0197859481825815,2134.80778026581,1.0011357629873,-0.480814264908221,0.232467791051806,-0.895417627414831,-0.637627242596856,-0.49802085388255,-0.333229064780275,0.0197859481825816,-0.508059602476056,0.252641670005715,-0.954529858742327,-0.695081152671689,-0.528436526285411,-0.339002312990924,0.0187019689677709
"theta[244]",-0.041323392715183,1.66965936659704,1.68134784263249,-2.11255670920123,-1.69073088374964,-0.210859129765447,1.60515297369127,2.12499483478242,1.01405003792761,7.24440827223354,-1.70088579836045,0.240753516976057,-2.25658649006653,-1.84709667675133,-1.69073594762718,-1.54115164708596,-1.26758761675437,1.61823901293008,0.291410492629481,1.09194814372752,1.42655221147192,1.60522397341658,1.79603534868467,2.21686865763839
"theta[245]",-0.240627678435061,0.0100653450173275,0.273155484110825,-0.749116978195535,-0.446690889476378,-0.255179090739849,-0.0407810594110397,0.29387117086242,736.482643184715,1.00799034301734,-0.209557342222586,0.272870636130211,-0.734421319379817,-0.414248217250566,-0.207436268959231,-0.00647065648624431,0.31302932276163,-0.271698014647537,0.270021253414759,-0.760682196501175,-0.469380921398342,-0.293248557848125,-0.0757091766359666,0.24833477568817
"theta[246]",-0.0562115366463297,0.0108748312165143,0.370470206502335,-0.799683822374937,-0.340993080858417,0.0351994983338207,0.227099853629197,0.500152810157173,1160.54376980942,1.00211738760991,-0.0455929609514701,0.375587677940997,-0.8077788472566,-0.343638546690931,0.0462355729920788,0.237994222869011,0.51791476911897,-0.0668301123411893,0.365160095734066,-0.797940075183219,-0.336687986718387,0.0207861300653303,0.211876961921296,0.483808094817505
"theta[247]",0.772383383301509,0.00328675075063651,0.197187990117195,0.384109925706236,0.636928726208456,0.775677766615439,0.902081728315772,1.15718833511844,3599.37734797163,1.00099586638975,0.782964718429685,0.189024353704813,0.424655546941493,0.655364590126329,0.79118468768213,0.902957336902596,1.1479264821168,0.761802048173333,0.204574605377155,0.350247104159013,0.620297459252832,0.756173364830125,0.900377896475617,1.1796115766715
"theta[248]",0.583790423237588,0.00423380711025952,0.193918777871223,0.201849417700389,0.452867620854118,0.580145941979415,0.70992820839433,0.975512899943782,2097.86527835029,1.00504010985247,0.601781706029901,0.192047325352709,0.223687485377227,0.473728095795376,0.591908939083855,0.725319437470157,1.0064121451495,0.565799140445275,0.19420718639637,0.191309553926302,0.430380683304783,0.56619333868095,0.697519188234367,0.945619832750012
